Comune,Nucleo_ID,Popolazione,mean_km,St.Dv_km,mean_min,St.Dv_min
CASTROCIELO,6002220010,22.0,4.558,5.431994293075057,5.983333333333333,6.788225099390856
CASTROCIELO,6002220016,81.0,7.6945,5.432701399856244,11.033333333333333,6.788225099390857
CASTROCIELO,6002226613,4.0,4.1635,3.3184521241084672,6.941666666666666,5.668639362512155
CASTROCIELO,6002226620,23.0,6.256,5.431994293075058,9.1,6.788225099390857
CASTROCIELO,6002226619,30.0,8.666500000000001,5.432701399856244,11.1,6.788225099390857
CASTROCIELO,6002226604,20.0,5.896000000000001,3.573717672116811,10.125,6.399316369738256
CASTROCIELO,6002220021,29.0,8.586500000000001,5.432701399856245,10.916666666666668,6.788225099390857
CASTROCIELO,6002226618,13.0,9.198,5.431994293075058,12.091666666666667,6.77643998637108
CASTROCIELO,6002226715,13.0,5.9445,5.432701399856244,8.558333333333334,6.77643998637108
CASTROCIELO,6002226717,7.0,9.242999999999999,5.431994293075058,11.566666666666666,6.788225099390857
CAVE,5802610001,8340.0,1.1323333333333334,0.1986084926012313,3.1555555555555554,0.6254627916220947
CAVE,5802610002,1586.0,1.9143333333333332,2.9114484940203442,3.2944444444444447,3.9502930036662867
CAVE,5802620006,81.0,3.4316666666666666,0.6013570763974875,5.655555555555555,0.8343882212158218
CAVE,5802620004,66.0,3.843666666666667,1.4491660820393686,5.477777777777777,2.6896061944979013
CECCANO,6002410006,338.0,3.6383333333333336,0.016165807537309534,5.088888888888889,0.038490017945975424
CECCANO,6002410001,297.0,2.933333333333333,0.0075055534994653336,5.1000000000000005,0.0288675134594817
CECCANO,6002410004,774.0,2.3873333333333333,0.007505553499465078,4.2,0.028867513459481187
CECCANO,6002420001,171.0,4.588,1.3622734674065997,8.722222222222221,2.198884397277991
CECCANO,6002410002,14607.0,1.0613333333333332,0.2034559739435865,3.3722222222222222,0.5124378914488982
CECCANO,6002410008,184.0,6.583999999999999,0.6770989587940599,8.28888888888889,0.8158726298560015
CECCANO,6002420015,95.0,3.9883333333333333,0.007505553499465078,5.6722222222222225,0.03849001794597492
CECCANO,6002420018,55.0,3.7860000000000005,0.2014050644844859,6.25,0.06009252125773294
CECCANO,6002420041,145.0,4.698666666666667,0.27978801499230305,6.8277777777777775,0.5590998055737387
CECCANO,6002420029,63.0,3.5433333333333334,0.007505553499465078,5.866666666666666,0.0288675134594817
CECCANO,6002420014,61.0,4.225666666666667,0.0288675134594817,7.21111111111111,0.8852704127574256
CECCANO,6002420012,49.0,2.9943333333333335,0.007505553499465078,4.7,0.028867513459481187
CECCANO,6002420028,72.0,3.451333333333334,0.007505553499465078,5.633333333333333,0.0288675134594817
CECCANO,6002420025,119.0,3.6283333333333334,0.7831770766137968,7.427777777777778,1.543924772682822
CECCANO,6002420043,57.0,4.165333333333333,0.00750555349946559,7.25,0.028867513459481187
CECCANO,6002420027,48.0,5.263666666666667,0.6691758612900899,9.683333333333332,0.9385272150200725
CECCANO,6002420034,42.0,5.164333333333333,0.007505553499465078,6.933333333333334,0.028867513459481187
CECCANO,6002420045,122.0,2.655333333333333,0.0075055534994653336,4.15,0.028867513459481187
CECCANO,6002420047,116.0,3.801,0.28010176722041563,5.477777777777777,0.559099805573739
CECCANO,6002420035,124.0,4.2556666666666665,0.3496460114649292,7.177777777777777,0.08388704928078623
CECCANO,6002426621,25.0,4.044666666666667,0.3496460114649292,6.855555555555555,0.08552669065744825
CECCANO,6002426646,27.0,4.823,0.27892472102701815,8.194444444444445,0.23707320325946518
CECCANO,6002426702,42.0,4.220333333333333,0.007505553499465078,6.3166666666666655,0.028867513459481187
CECCANO,6002426610,26.0,3.509,0.6135234306854139,6.8166666666666655,1.398511113053212
CECCANO,6002426738,38.0,4.377666666666666,0.8519051199126189,9.511111111111111,2.2181281731659674
CECCANO,6002426739,16.0,2.251,0.557777733510401,4.05,0.7939003575876369
CECCANO,6002426706,69.0,3.8436666666666666,0.028867513459481187,6.988888888888889,0.8756479082709323
CECCANO,6002426708,49.0,3.981,0.006928203230275516,6.5,0.028867513459481187
CELLENO,5601910001,922.0,0.617,,2.316666666666667,
CELLENO,5601920002,43.0,0.83,,2.1666666666666665,
CELLENO,5601926601,17.0,1.767,,3.5166666666666666,
CELLENO,5601926603,5.0,7.1659999999999995,,9.6,
CELLERE,5602010001,1036.0,0.631,,1.2666666666666666,
CELLERE,5602026601,17.0,4.856,,7.316666666666666,
CEPRANO,6002510001,5471.0,1.241,0.0345976877840124,3.2777777777777772,0.3404789654676569
CEPRANO,6002520003,83.0,1.635,0.2877863791078375,2.9,0.6946221994724902
CEPRANO,6002520002,53.0,2.7453333333333334,0.7756322152498137,6.0055555555555555,0.9574754614397482
CERRETO LAZIALE,5802710001,1044.0,0.173,,0.6,
CERRETO LAZIALE,5802710002,25.0,2.508,,4.483333333333333,
CERVARA DI ROMA,5802810001,184.0,1.9879999999999998,,4.683333333333334,
CERVARA DI ROMA,5802810002,42.0,9.437,,14.216666666666667,
CERVARA DI ROMA,5802820001,82.0,8.275,,16.1,
CERVARA DI ROMA,5802820006,39.0,4.889,,6.9,
CERVARA DI ROMA,5802826603,12.0,6.194,,9.166666666666666,
CERVARA DI ROMA,5802826705,13.0,8.263,,12.566666666666666,
CERVARA DI ROMA,5802826602,15.0,5.603,,8.366666666666667,
CERVARO,6002610006,272.0,6.320333333333333,2.0888047618993344,10.53888888888889,3.122513825844906
CERVARO,6002610001,2583.0,0.8323333333333334,0.2976950341092933,2.9777777777777783,0.7420567014373958
CERVARO,6002610004,63.0,5.656,0.9496741546446339,8.572222222222223,1.8583395615241918
CERVARO,6002620001,43.0,2.166,0.3805246378357123,5.3277777777777775,0.5094477765552
CERVARO,6002610002,263.0,5.914666666666667,2.088227557842615,9.772222222222222,3.122513825844906
CERVARO,6002610008,167.0,5.8389999999999995,0.9285197897729484,8.983333333333333,2.0316249653910043
CERVARO,6002620015,4.0,4.79,0.17766260157951072,8.127777777777778,0.36222051806006805
CERVARO,6002620209,5.0,2.3320000000000003,0.17766260157951064,3.9555555555555557,0.363751034108241
CERVARO,6002620211,7.0,1.6756666666666666,0.18560531601582256,5.044444444444444,0.6110858580640905
CERVARO,6002620016,118.0,6.903666666666667,2.088227557842615,11.505555555555556,3.122513825844906
CERVARO,6002626617,21.0,5.301666666666667,2.0882275578426155,8.1,3.117736001937588
CERVARO,6002620207,9.0,1.4676666666666667,0.1770941369253464,3.5555555555555554,0.3637510341082412
CERVARO,6002626713,153.0,4.448666666666667,1.029478670654877,6.75,2.1331380118918175
CERVARO,6002626714,8.0,3.3250000000000006,0.17766260157951091,5.8,0.35472994422987947
CERVETERI,5802910006,151.0,5.554333333333334,4.318721840236221,7.416666666666667,7.029481567733934
CERVETERI,5802910001,81.0,7.145333333333333,1.842936334584929,10.36111111111111,3.137334915237831
CERVETERI,5802910002,16299.0,0.644,0.8132822388322519,2.172222222222222,2.157566358792376
CERVETERI,5802910004,299.0,12.210666666666668,0.18732413975068227,14.961111111111109,0.2523959264800123
CERVETERI,5802920001,179.0,9.096333333333332,0.5260079213598726,10.944444444444445,1.0924403534865992
CERVETERI,5802910005,3897.0,4.382333333333333,6.736673239317262,6.488888888888888,8.74252590841224
CERVETERI,5802910003,9601.0,3.6836666666666664,2.332550178095497,7.555555555555556,3.7583364129083225
CERVETERI,5802910007,47.0,12.483,2.5619422319794807,15.722222222222223,3.0557020166918782
CERVETERI,5802920014,52.0,7.824666666666667,2.113804469039966,9.938888888888888,2.42649343093493
CERVETERI,5802920005,60.0,8.162666666666667,2.8350058788886723,8.46111111111111,3.3393833983957997
CERVETERI,5802920013,152.0,6.783333333333334,2.165674105984863,9.755555555555555,3.4593405494453764
CERVETERI,5802920006,100.0,8.136000000000001,5.847508272760288,9.527777777777777,6.298199331143372
CERVETERI,5802920011,144.0,7.280333333333334,4.680709490379993,10.2,7.245918391296809
CERVETERI,5802920004,93.0,7.417999999999999,2.1338980762913677,10.099999999999998,3.3927619034251917
CERVETERI,5802920003,42.0,8.077333333333334,2.0257703061633947,10.744444444444444,3.1178844917192974
CERVETERI,5802926620,14.0,2.8756666666666666,1.2702292444017078,6.272222222222222,1.8250063419473774
CERVETERI,5802926612,30.0,17.015,0.5255891931917925,21.072222222222223,1.0878538164321194
CERVETERI,5802920019,38.0,6.461333333333333,0.3389842670882136,8.92222222222222,0.8919911143885614
CERVETERI,5802926622,32.0,5.082666666666666,4.336619113241713,6.655555555555556,6.086513628354753
CERVETERI,5802926607,32.0,6.297666666666667,5.582795028776655,8.63888888888889,7.6741690345190055
CERVETERI,5802926615,37.0,9.363333333333335,0.11225566058481554,10.36111111111111,0.1618755809370384
CERVETERI,5802926609,19.0,4.462333333333333,0.11225566058481554,7.694444444444444,0.16187558093703844
CERVETERI,5802926610,16.0,4.735666666666667,6.068629609173173,7.688888888888889,7.4721024360493615
CERVETERI,5802926616,20.0,9.627,1.929618874285801,11.211111111111112,2.843527412941213
CERVETERI,5802926717,16.0,7.896000000000001,3.942303007126672,9.322222222222223,3.8638759085970964
CIAMPINO,5811810001,36032.0,0.8800000000000001,0.1789553016817328,2.6222222222222222,0.4347200035442141
CIAMPINO,5811810002,327.0,2.806,0.10734989520255714,5.4944444444444445,0.2123501650401822
CIAMPINO,5811820001,503.0,2.214,0.5215582421935253,4.427777777777778,1.1886422381736106
CIAMPINO,5811810003,118.0,2.8046666666666664,0.4683122177920765,5.866666666666666,1.3860415257527863
CIAMPINO,5811820006,243.0,3.0733333333333333,0.10787183753572253,5.944444444444445,0.2123501650401819
CIAMPINO,5811820004,580.0,2.906333333333333,0.8234326525790274,5.316666666666666,1.1250925887825116
CIAMPINO,5811826702,29.0,2.9633333333333334,0.6336886722463431,5.127777777777778,1.3040890108225545
CICILIANO,5803010001,1057.0,0.463,,1.6,
CICILIANO,5803020001,56.0,2.071,,5.45,
CINETO ROMANO,5803110001,491.0,0.759,,2.066666666666667,
CINETO ROMANO,5803120001,75.0,1.616,,4.716666666666667,
CISTERNA DI LATINA,5900510006,458.0,10.860999999999999,2.7588803888534206,13.488888888888889,4.113707888583314
CISTERNA DI LATINA,5900510001,730.0,6.2059999999999995,1.3083741819525483,9.166666666666666,2.5371134078799953
CISTERNA DI LATINA,5900510002,256.0,11.69,2.803848605042718,14.261111111111111,4.132571614400427
CISTERNA DI LATINA,5900510004,45.0,7.767999999999999,6.769019722234527,8.605555555555556,7.701178361013861
CISTERNA DI LATINA,5900520001,188.0,4.797666666666666,0.6811771673605432,6.866666666666666,0.9751068317540049
CISTERNA DI LATINA,5900520007,172.0,4.302333333333333,0.4436601552239431,6.8166666666666655,1.708882025705045
CISTERNA DI LATINA,5900510005,299.0,5.925666666666667,0.6489270631845564,7.972222222222223,1.1686094934357454
CISTERNA DI LATINA,5900510003,28213.0,0.6463333333333333,0.3572762703193893,2.2055555555555557,1.382060994526867
CISTERNA DI LATINA,5900520005,125.0,6.4783333333333335,0.6014817813810599,8.355555555555554,1.6212420935584935
CISTERNA DI LATINA,5900520008,58.0,7.184666666666667,4.469373259567087,8.605555555555556,5.382180819181976
CISTERNA DI LATINA,5900520009,58.0,4.751666666666667,0.3775941383725828,6.6611111111111105,0.9130737668467451
CISTERNA DI LATINA,5900520013,67.0,8.820333333333334,3.421489490460746,11.438888888888888,5.184655065493571
CISTERNA DI LATINA,5900520023,36.0,11.830666666666666,3.625449811172861,13.844444444444443,5.163583309349487
CISTERNA DI LATINA,5900520006,107.0,5.214666666666666,0.8609961285240101,8.144444444444446,1.6201280242051286
CISTERNA DI LATINA,5900520016,131.0,9.585333333333333,3.6250283217284434,11.611111111111109,5.1635833093494865
CISTERNA DI LATINA,5900520012,88.0,5.500666666666667,3.3504688229161803,7.694444444444444,4.794450881932076
CISTERNA DI LATINA,5900526620,12.0,11.865,3.6248973778577507,15.794444444444448,5.1635833093494865
CISTERNA DI LATINA,5900526619,29.0,11.249666666666666,3.3830182283477774,14.216666666666665,5.385654814205768
CISTERNA DI LATINA,5900526617,11.0,10.045333333333332,3.625028321728444,12.36111111111111,5.1635833093494865
CISTERNA DI LATINA,5900526611,40.0,6.896333333333333,0.2927496085963798,8.172222222222222,1.1843110202107356
CISTERNA DI LATINA,5900520022,53.0,11.230333333333334,3.6250283217284434,13.216666666666665,5.154313188432037
CISTERNA DI LATINA,5900520026,99.0,11.236333333333333,3.6250283217284434,13.327777777777776,5.163583309349486
CISTERNA DI LATINA,5900526724,108.0,12.902333333333333,3.6250283217284434,15.483333333333334,5.154313188432038
CISTERNA DI LATINA,5900526725,26.0,13.392,3.624897377857751,16.094444444444445,5.1635833093494865
CISTERNA DI LATINA,5900520027,107.0,6.433,3.97289868987368,8.544444444444444,5.504804299007401
CISTERNA DI LATINA,5900526615,31.0,9.436666666666666,3.424127674800303,12.494444444444442,5.12088136221939
CISTERNA DI LATINA,5900526621,26.0,11.607666666666665,3.3266370907168894,14.188888888888888,4.935397466075874
CISTERNA DI LATINA,5900526614,38.0,8.745333333333335,3.631416023169658,11.183333333333334,5.310681061157159
CISTERNA DI LATINA,5900526710,23.0,8.633000000000001,1.6600533123969246,11.383333333333333,1.2691860908997281
CISTERNA DI LATINA,5900526704,8.0,4.6610000000000005,1.2155694138962203,8.355555555555556,2.0904766424412857
CISTERNA DI LATINA,5900526718,34.0,10.009333333333334,3.6250283217284434,12.450000000000001,5.154313188432038
CITTADUCALE,5701610006,2650.0,2.4566666666666666,2.703251807237597,3.5,2.959870492662362
CITTADUCALE,5701610001,68.0,12.215666666666667,5.0257242595802385,17.21666666666667,5.027507666163557
CITTADUCALE,5701610004,539.0,16.534666666666666,4.484609719176611,19.083333333333332,4.549755793202287
CITTADUCALE,5701610002,146.0,7.153333333333333,1.8849555255584505,9.555555555555555,3.458497318735943
CITTADUCALE,5701620007,42.0,8.961666666666668,1.9930419798221344,11.35,3.8763169805026694
CITTADUCALE,5701610005,83.0,10.088,8.786290229670312,13.18888888888889,11.338434309576988
CITTADUCALE,5701610003,2240.0,4.585666666666667,2.7039157407976555,6.722222222222222,3.102522868271586
CITTADUCALE,5701620009,105.0,16.583333333333332,4.4851361554955425,19.05,4.549755793202288
CITTADUCALE,5701626606,10.0,2.795666666666667,0.4408699732725437,3.7333333333333334,0.5666666666666667
CITTADUCALE,5701620005,39.0,9.339666666666666,2.2480723594522782,12.86111111111111,1.1884085218538336
CITTADUCALE,5701620003,54.0,8.066333333333334,2.0140956614156473,10.666666666666666,3.9202820193336994
CITTADUCALE,5701626602,3.0,10.899999999999999,7.679002734730598,14.355555555555554,8.782816767436879
CITTAREALE,5701710001,131.0,2.5614999999999997,2.044245704410309,3.1416666666666666,2.180245908658522
CITTAREALE,5701710004,12.0,15.4245,2.04424570441031,21.791666666666668,2.1802459086585206
CITTAREALE,5701710002,36.0,4.521,2.044952811191495,4.541666666666667,2.1566756826189697
CITTAREALE,5701710003,13.0,2.8365,0.18455486988968897,4.666666666666666,0.5892556509887894
CITTAREALE,5701720008,34.0,2.342,1.7069557697843258,4.366666666666667,1.2256517540566825
CITTAREALE,5701726606,14.0,2.1445,0.18455486988968897,3.633333333333333,0.5892556509887894
CITTAREALE,5701720011,27.0,5.939499999999999,2.044245704410309,7.791666666666667,2.1566756826189697
CITTAREALE,5701726613,15.0,6.2025,0.184554869889689,10.858333333333333,0.5774705379690149
CITTAREALE,5701726612,13.0,5.0889999999999995,2.0449528111914956,6.574999999999999,2.1566756826189697
CITTAREALE,5701726603,4.0,3.617,2.0449528111914956,5.725,2.1566756826189697
CITTAREALE,5701726602,16.0,2.6710000000000003,1.1469271990845802,3.7333333333333334,1.0606601717798212
CITTAREALE,5701726604,9.0,1.9569999999999999,0.5967981233214461,3.408333333333333,0.12963624321753356
CITTAREALE,5701720215,4.0,7.936999999999999,2.044952811191495,12.108333333333334,2.1566756826189692
CITTAREALE,5701726605,31.0,2.1029999999999998,1.1469271990845802,2.7750000000000004,1.072445284799597
CITTAREALE,5701726614,18.0,3.2295,2.044245704410309,4.625,2.15667568261897
CITTAREALE,5701726610,17.0,1.4455,1.8646405819889258,1.525,1.9681138743025572
CIVITA CASTELLANA,5602110001,281.0,8.175333333333334,0.7659571354412292,10.877777777777778,1.8294909229173661
CIVITA CASTELLANA,5602110002,11776.0,0.8803333333333334,0.015044378795195691,3.1777777777777776,0.07698003589195009
CIVITA CASTELLANA,5602120002,56.0,4.614,0.5760651004877834,7.488888888888888,1.7814112175255676
CIVITA CASTELLANA,5602110003,1015.0,3.7133333333333334,0.765957135441229,5.377777777777777,1.8294909229173664
CIVITA CASTELLANA,5602120004,45.0,5.089,0.5760651004877831,8.205555555555556,1.7814112175255676
CIVITA CASTELLANA,5602120003,99.0,4.465666666666667,0.011590225767142475,8.055555555555555,0.08221471437193748
CIVITELLA D'AGLIANO,5602210001,579.0,10.627,,14.4,
CIVITELLA D'AGLIANO,5602210002,164.0,12.541,,18.133333333333333,
CIVITELLA D'AGLIANO,5602220002,71.0,6.713,,9.616666666666667,
CIVITELLA D'AGLIANO,5602220004,92.0,8.697,,11.1,
CIVITELLA D'AGLIANO,5602220003,39.0,4.3,,5.85,
CIVITELLA D'AGLIANO,5602226601,2.0,5.933,,7.783333333333333,
CIVITELLA D'AGLIANO,5602226605,22.0,5.465,,7.716666666666668,
CIVITELLA SAN PAOLO,5803310001,1372.0,0.036,,0.1,
CIVITELLA SAN PAOLO,5803320002,100.0,2.389,,3.833333333333334,
CIVITELLA SAN PAOLO,5803326601,13.0,2.734,,4.483333333333333,
COLFELICE,6002710001,439.0,2.031,,3.85,
COLFELICE,6002710002,415.0,0.36,,0.8833333333333333,
COLFELICE,6002726603,14.0,0.37700000000000006,,0.9,
COLFELICE,6002726601,6.0,4.882,,9.033333333333333,
COLFELICE,6002726605,16.0,1.951,,3.1166666666666667,
COLFELICE,6002726606,5.0,1.441,,2.7666666666666666,
COLFELICE,6002726607,16.0,1.849,,3.3666666666666667,
COLLALTO SABINO,5701810001,308.0,0.16,,0.55,
COLLALTO SABINO,5701820001,35.0,10.625,,17.583333333333332,
COLLALTO SABINO,5701826602,19.0,7.608,,11.65,
COLLE DI TORA,5701910001,347.0,0.123,,0.43333333333333335,
COLLE SAN MAGNO,6002910001,276.0,0.23299999999999998,0.04101219330881977,0.6000000000000001,0.23570226039551587
COLLEFERRO,5803410001,19545.0,0.709,0.04687216658103184,2.238888888888889,0.40971986816649547
COLLEFERRO,5803420002,64.0,2.3673333333333333,0.056580326380583246,5.238888888888888,0.1924500897298751
COLLEFERRO,5803420001,38.0,3.567333333333334,0.47328039610080364,6.666666666666667,1.0397649306988146
COLLEFERRO,5803410003,873.0,4.558,0.007071067811865324,7.566666666666666,0.0235702260395515
COLLEGIOVE,5702010001,114.0,0.281,,1.1833333333333333,
COLLEPARDO,6002810001,99.0,11.433,,19.733333333333334,
COLLEPARDO,6002810002,480.0,0.094,,0.3,
COLLEVECCHIO,5702110001,50.0,3.3655,0.02333452377915601,5.5166666666666675,0.3771236166328253
COLLEVECCHIO,5702110002,584.0,0.5325000000000001,0.02333452377915609,2.0083333333333337,0.38890872965260104
COLLEVECCHIO,5702120002,54.0,3.4330000000000003,1.2063241687042499,6.758333333333333,0.15320646925708475
COLLEVECCHIO,5702110003,214.0,5.1925,0.09121677477306432,6.4333333333333345,0.2828427124746193
COLLEVECCHIO,5702120005,122.0,2.714,0.09050966799187816,3.7750000000000004,0.2946278254943947
COLLEVECCHIO,5702120004,44.0,1.3405,0.09121677477306463,2.4499999999999997,0.28284271247461895
COLLEVECCHIO,5702120006,49.0,1.622,0.09050966799187801,2.375,0.29462782549439503
COLLEVECCHIO,5702120003,58.0,2.0295,0.09121677477306447,3.0166666666666666,0.28284271247461895
COLLEVECCHIO,5702126601,27.0,3.038,0.09050966799187785,5.85,0.2828427124746186
COLLI SUL VELINO,5702210001,388.0,0.332,,0.7833333333333333,
COLONNA,5803510001,3854.0,0.8683333333333333,0.10291906205039637,2.5055555555555555,0.5091750772173157
COLONNA,5803510002,21.0,3.2179999999999995,0.08464041587799516,6.516666666666667,0.3329164059239698
COLONNA,5803526601,40.0,1.6356666666666664,0.18164342358955177,3.8833333333333333,0.42262407777019856
CONCERVIANO,5702310001,101.0,7.524,,13.983333333333333,
CONCERVIANO,5702310002,14.0,3.929,,8.066666666666666,
CONCERVIANO,5702310003,27.0,0.39899999999999997,,1.1,
CONCERVIANO,5702326602,15.0,11.371,,18.683333333333334,
CONFIGNI,5702410001,65.0,5.688,,9.633333333333333,
CONFIGNI,5702410004,63.0,0.454,,1.2666666666666666,
CONFIGNI,5702410002,148.0,4.869,,9.15,
CONFIGNI,5702420002,57.0,1.138,,2.9833333333333334,
CONFIGNI,5702410003,89.0,2.073,,4.133333333333334,
CONFIGNI,5702420006,62.0,5.58,,10.016666666666667,
CONTIGLIANO,5702510001,2368.0,1.6230000000000002,0.7358369384585147,4.233333333333333,2.3427785023580676
CONTIGLIANO,5702510002,104.0,6.072666666666667,0.6967541412387392,9.372222222222222,2.3658644962919606
CONTIGLIANO,5702520007,38.0,5.643999999999999,0.6962844246426888,7.43888888888889,2.3658644962919615
CONTIGLIANO,5702520001,164.0,3.7126666666666663,0.6967541412387397,6.211111111111111,2.3585738000686707
CONTIGLIANO,5702520002,122.0,2.395,0.5521530584901256,4.644444444444444,1.6948724413927414
CONTIGLIANO,5702520004,51.0,10.258666666666667,1.0476575458294246,13.294444444444444,2.2611657105065013
CONTIGLIANO,5702520003,33.0,8.894333333333334,1.0477090881219528,11.272222222222222,2.251995000323376
CONTIGLIANO,5702526605,23.0,3.8193333333333332,0.44967136147783915,6.122222222222223,1.7417530547421765
CONTIGLIANO,5702526608,26.0,7.403333333333334,0.696810112823668,10.894444444444444,2.3585738000686707
CORCHIANO,5602310001,2774.0,0.494,0.134350288425444,1.8666666666666667,0.23570226039551578
CORCHIANO,5602326702,55.0,1.8935000000000002,0.067175144212722,3.9083333333333328,0.24748737341529137
CORCHIANO,5602326701,23.0,1.9785,0.06717514421272185,3.3166666666666664,0.23570226039551595
CORCHIANO,5602326703,41.0,1.9249999999999998,0.06788225099390863,3.25,0.23570226039551562
CORENO AUSONIO,6003010001,1182.0,0.3635,0.0035355339059327407,1.1916666666666667,0.1767766952966369
CORENO AUSONIO,6003026604,23.0,4.125,0.04808326112068496,6.758333333333333,0.6246109900481173
CORENO AUSONIO,6003026701,20.0,4.840999999999999,0.4256782822743018,7.666666666666667,1.2963624321753375
CORENO AUSONIO,6003026702,6.0,3.3315,0.4263853890554883,5.708333333333333,1.3081475451951132
CORENO AUSONIO,6003026706,19.0,7.363499999999999,0.04879036790187174,11.808333333333334,0.6246109900481166
CORI,5900610001,6056.0,0.7136666666666666,0.7917173317121038,2.4777777777777774,2.3813122743874118
CORI,5900610002,2333.0,2.813666666666667,3.7859015218747216,5.088888888888889,4.803654087524683
CORI,5900620002,222.0,3.93,1.7251643399977867,5.866666666666666,2.5446567111847873
CORI,5900620001,175.0,3.493333333333333,1.2061444081590451,4.905555555555555,2.0393581052579957
COTTANELLO,5702610001,61.0,10.833,,16.533333333333335,
COTTANELLO,5702610002,158.0,7.09,,12.566666666666666,
COTTANELLO,5702620002,65.0,7.742,,11.6,
COTTANELLO,5702620005,48.0,8.835,,14.699999999999998,
COTTANELLO,5702620003,36.0,3.987,,7.2666666666666675,
COTTANELLO,5702626601,3.0,9.241,,13.783333333333333,
COTTANELLO,5702626604,23.0,9.994,,15.85,
COTTANELLO,5702626607,7.0,9.696,,14.433333333333334,
COTTANELLO,5702620206,7.0,6.739,,11.9,
ESPERIA,6003110001,872.0,0.121,0.0,0.1833333333333333,0.0
ESPERIA,6003110002,386.0,5.405333333333333,0.7851963660978912,6.955555555555556,1.6839382851364086
FABRICA DI ROMA,5602410001,5032.0,0.7795000000000001,0.13788582233137672,3.016666666666667,0.44783429475148007
FABRICA DI ROMA,5602410002,484.0,5.455000000000001,0.11030865786510183,6.85,0.3771236166328253
FABRICA DI ROMA,5602410003,1317.0,7.1655,0.11101576464628798,8.683333333333334,0.3771236166328253
FALERIA,5602510001,1558.0,0.53,,2.2666666666666666,
FALERIA,5602520002,71.0,2.622,,4.45,
FALERIA,5602526601,34.0,1.813,,3.55,
FALVATERRA,6003210001,117.0,0.783,,2.0166666666666666,
FALVATERRA,6003220008,35.0,3.209,,5.85,
FALVATERRA,6003226606,24.0,2.586,,5.566666666666666,
FALVATERRA,6003226611,8.0,4.112,,7.183333333333334,
FALVATERRA,6003226712,14.0,2.895,,5.2,
FALVATERRA,6003226610,8.0,1.179,,2.4833333333333334,
FARA IN SABINA,5702710006,51.0,8.869666666666667,2.836622169647085,12.466666666666667,3.1916993035755175
FARA IN SABINA,5702710001,1120.0,7.478666666666666,2.5930440284216796,10.766666666666667,4.7404582525790095
FARA IN SABINA,5702710004,734.0,7.657333333333334,2.112000552398918,11.500000000000002,3.8269875010683445
FARA IN SABINA,5702710002,690.0,8.456666666666667,2.3517876888302083,11.4,1.4131328474154314
FARA IN SABINA,5702720002,340.0,9.478666666666669,1.3191900292730137,12.794444444444446,1.814473701880194
FARA IN SABINA,5702720007,70.0,7.425333333333333,2.496077990234547,10.927777777777779,1.6433648858814494
FARA IN SABINA,5702710010,440.0,6.488666666666666,3.3180339560247623,9.111111111111112,4.2481804383803
FARA IN SABINA,5702710005,357.0,13.069333333333333,2.496077990234546,17.805555555555557,1.6409967612309213
FARA IN SABINA,5702710003,758.0,5.847666666666667,4.999660421801998,7.71111111111111,6.562992485929751
FARA IN SABINA,5702710008,4505.0,0.11266666666666666,0.031005375877955956,0.7166666666666667,0.15275252316519464
FARA IN SABINA,5702720015,68.0,3.5523333333333333,0.08834213792598247,5.255555555555555,0.4837163233564496
FARA IN SABINA,5702710007,146.0,9.201333333333334,4.94912763356668,12.161111111111111,5.591320986168686
FARA IN SABINA,5702720022,115.0,7.501666666666666,1.7077732089868767,11.05,0.6085045421176225
FARA IN SABINA,5702720014,61.0,8.411999999999999,4.661361067327868,13.738888888888889,4.702137024012868
FARA IN SABINA,5702720009,272.0,5.437666666666667,0.10050041459284292,7.666666666666667,0.45307590730227304
FARA IN SABINA,5702720017,241.0,1.5683333333333334,0.08834213792598264,3.6055555555555556,0.4837163233564498
FARA IN SABINA,5702720023,90.0,4.663666666666667,0.08875434261676046,8.422222222222222,0.4837163233564501
FARA IN SABINA,5702720020,69.0,5.459666666666667,0.08875434261676096,8.255555555555556,0.4837163233564497
FARA IN SABINA,5702720006,138.0,5.748333333333333,0.08834213792598229,9.127777777777778,0.4877195611930799
FARA IN SABINA,5702720010,283.0,5.4110000000000005,0.08819863944528863,8.416666666666666,0.493288286231625
FARA IN SABINA,5702720016,69.0,4.559333333333333,0.08834213792598229,6.972222222222222,0.4837163233564496
FARA IN SABINA,5702720011,53.0,2.578666666666667,0.08875434261676071,4.555555555555555,0.4837163233564499
FARA IN SABINA,5702710011,992.0,4.977,1.5193877056235514,7.472222222222221,1.2677992012991706
FARA IN SABINA,5702720004,55.0,7.2746666666666675,1.666232076672794,11.377777777777778,1.5878298724056372
FARA IN SABINA,5702720003,34.0,6.351333333333334,4.388004367971086,9.522222222222224,5.96788472979733
FARA IN SABINA,5702726601,11.0,8.331666666666667,1.7882456020729742,11.794444444444446,0.5583540626334326
FARA IN SABINA,5702726613,27.0,1.1783333333333332,0.08834213792598251,2.7388888888888894,0.48371632335645
FARA IN SABINA,5702726619,16.0,2.5653333333333332,0.08834213792598254,4.605555555555555,0.4837163233564499
FARA IN SABINA,5702720025,84.0,7.366,2.8100704617500254,10.766666666666666,2.3370803247737215
FARA IN SABINA,5702726608,24.0,6.019666666666667,3.6496605778254687,9.549999999999999,4.539303666618679
FARA IN SABINA,5702720018,91.0,2.187333333333333,0.08834213792598254,4.488888888888889,0.4837163233564498
